temperature,rainfall,humidity,yield_apples
98.24,134.49,79.28,96.01
99.54,148.54,37.99,78.56
64.45,26.22,67.18,58.17
33.61,28.19,32.27,31.86
45.29,28.25,28.22,33.35
53.96,105.36,61.86,68.19
44.75,62.17,74.00,62.86
42.45,112.66,29.07,49.80
97.78,66.77,93.42,89.40
32.27,97.86,38.06,48.28
78.67,117.78,29.60,61.96
20.03,86.75,36.22,41.47
67.69,85.53,33.57,54.20
93.28,22.35,27.25,46.08
43.03,67.51,83.83,68.33
34.84,86.41,59.64,57.55
72.13,74.68,51.08,62.12
77.01,136.11,96.05,98.35
75.04,136.91,49.68,74.73
45.55,125.07,33.36,55.36
40.18,62.54,41.92,45.52
96.47,110.42,39.12,70.58
93.86,65.34,59.90,71.18
56.59,42.56,43.32,47.15
87.70,58.01,61.28,68.55
56.19,19.94,73.54,57.62
53.95,56.45,82.18,68.56
32.54,74.50,76.81,63.07
54.11,143.77,36.45,63.21
62.99,53.88,29.27,44.31
21.80,136.34,63.40,65.51
55.53,42.04,35.91,43.02
82.51,36.74,26.79,45.50
74.40,82.66,62.17,69.94
70.81,104.15,46.14,65.14
92.76,16.21,80.49,71.31
21.44,40.95,45.14,37.19
64.56,73.80,98.30,83.28
82.99,56.34,80.68,76.50
63.31,109.77,24.62,53.26
45.91,81.56,60.71,60.44
30.90,32.45,65.01,48.27
91.01,135.23,75.62,92.16
57.66,51.01,59.82,57.41
90.25,112.36,58.68,78.89
66.87,119.19,49.44,68.62
73.94,144.84,41.72,72.01
84.34,79.79,95.70,89.11
72.73,96.22,45.41,63.77
51.84,56.88,25.07,39.46
61.09,104.95,33.38,56.01
84.24,74.87,88.58,84.54
49.89,71.27,66.93,62.69
51.05,129.77,82.30,82.42
27.66,17.02,84.70,54.05
93.17,133.47,85.86,97.58
27.28,129.29,64.05,66.07
71.86,80.89,34.17,54.82
53.06,78.63,31.86,47.57
52.45,60.65,65.92,60.83
74.36,149.18,49.32,76.80
25.37,25.56,64.64,45.04
67.50,92.63,59.88,68.72
81.76,105.44,68.18,79.71
86.26,140.81,22.57,65.33
33.64,119.23,22.63,45.25
91.79,100.14,77.73,86.43
72.49,26.35,35.45,44.74
90.55,62.32,72.18,75.72
58.82,29.44,63.73,55.40
63.36,133.37,98.54,94.95
93.52,114.95,86.83,94.46
91.99,116.06,53.05,77.33
55.85,101.32,69.31,71.67
41.95,80.99,29.38,43.47
51.45,31.00,50.91,47.09
51.02,56.16,78.71,65.89
42.95,29.17,69.81,53.62
41.49,111.49,58.76,64.12
88.89,32.43,34.12,50.21
25.59,108.30,84.25,71.46
74.21,106.92,41.85,64.57
33.83,74.30,85.64,67.83
47.56,28.93,68.93,54.52
24.92,54.07,49.82,43.20
41.60,54.81,23.25,35.07
81.47,108.05,38.59,65.35
90.80,25.92,91.13,77.99
37.72,126.07,85.44,79.25
57.08,116.54,65.99,73.43
57.63,36.08,57.31,53.16
89.89,110.68,71.77,84.99
81.02,103.59,57.30,73.67
61.05,114.74,71.54,77.03
73.66,36.45,44.59,51.68
87.79,32.06,87.08,76.29
20.76,43.11,76.15,52.93
52.23,61.22,46.40,51.11
92.58,121.11,86.45,95.22
79.23,113.31,58.99,75.93
63.43,139.56,33.97,63.93
62.37,18.21,26.22,35.46
47.82,11.62,75.97,54.66
61.64,107.88,89.21,84.67
72.43,49.10,84.60,73.85
53.47,56.77,72.45,63.62
77.13,86.55,31.31,56.10
88.90,24.34,27.52,45.30
32.37,99.98,47.60,53.51
56.12,55.52,88.39,72.14
52.64,98.58,96.94,83.98
75.00,126.76,39.31,67.51
39.99,33.96,80.97,59.27
71.22,140.32,65.91,82.38
90.20,84.30,22.54,55.19
53.45,139.21,63.43,75.59
92.88,39.08,84.48,77.92
99.45,94.64,42.09,69.81
28.49,66.54,91.79,67.75
38.64,118.39,38.90,54.72
96.03,94.83,26.12,60.84
96.67,79.23,32.80,61.25
27.82,137.82,86.96,79.39
21.20,62.80,53.38,45.61
32.89,40.80,83.76,59.91
99.68,95.13,62.50,80.18
34.40,97.36,58.44,59.01
60.20,71.47,84.55,74.63
87.87,78.13,53.88,68.93
21.63,144.34,84.16,77.44
68.36,112.58,28.05,57.05
42.16,25.48,70.90,53.19
88.99,39.70,76.21,72.74
42.68,146.58,91.93,88.09
74.94,111.71,37.95,63.80
73.94,138.11,68.34,83.97
37.72,52.54,54.66,49.15
22.78,113.86,50.62,54.92
52.74,109.96,28.54,52.08
43.14,51.26,30.74,38.56
84.72,87.11,86.96,86.32
84.03,97.84,79.98,84.77
56.56,77.36,50.59,57.74
68.52,125.81,86.28,88.86
68.34,126.60,26.46,59.05
86.17,129.08,69.98,86.66
54.00,122.48,89.45,85.42
42.04,78.33,87.11,71.83
41.20,63.40,49.82,49.95
62.90,126.39,79.62,83.96
55.93,78.63,54.20,59.60
55.21,44.49,87.21,69.07
27.29,81.03,62.46,55.62
77.49,29.86,81.19,69.81
37.10,106.83,26.29,45.64
35.76,57.03,67.20,55.73
53.02,46.49,64.02,57.21
38.22,143.91,68.80,74.65
66.71,118.76,75.65,81.59
49.72,120.19,93.45,85.68
55.91,97.32,82.85,77.66
62.97,127.48,37.57,63.17
36.28,116.28,86.07,77.17
32.46,93.83,29.77,43.39
90.43,144.56,69.78,90.93
54.70,36.82,90.62,69.08
52.97,142.07,28.09,58.35
22.85,66.20,87.98,64.09
59.84,83.98,83.89,76.69
64.33,27.18,60.30,54.88
64.71,85.62,44.71,58.89
76.56,95.57,52.44,68.30
34.20,149.68,97.49,88.94
40.18,146.53,36.14,59.43
84.86,145.30,66.37,87.70
95.77,58.77,26.66,53.81
30.87,148.78,37.43,57.73
59.81,73.77,81.07,73.23
37.13,129.26,44.21,59.10
24.81,40.28,98.86,64.93
46.04,80.82,60.07,60.01
31.50,145.24,61.32,69.16
76.79,142.58,22.91,63.01
62.70,105.72,96.52,88.21
31.51,121.69,33.94,50.76
20.74,34.70,63.07,44.70
84.65,111.03,51.65,73.43
34.10,96.53,53.25,56.16
68.50,22.82,71.46,60.84
46.95,25.84,72.97,55.74
66.84,25.18,32.34,41.26
45.25,111.41,59.97,65.84
26.96,29.84,83.24,55.68
37.84,75.48,55.46,54.18
35.04,59.98,33.26,39.14
54.24,87.07,45.06,56.22
72.66,108.91,36.99,62.08
41.10,105.86,30.07,48.54
20.97,82.17,50.21,47.83
61.51,75.01,63.27,65.09
68.46,65.69,25.82,46.59
97.03,130.67,68.31,89.40
67.16,56.32,99.44,81.13
57.69,46.31,97.13,75.13
65.87,114.06,86.33,85.74
94.23,60.37,41.31,61.00
86.27,128.58,21.79,62.49
45.84,55.90,86.68,68.27
38.98,108.27,24.46,45.58
41.01,16.32,36.45,33.79
60.35,63.98,63.56,62.68
79.52,58.05,34.27,52.60
60.26,124.34,86.70,86.30
25.42,145.39,82.17,77.79
77.89,74.52,80.46,78.50
84.48,125.48,85.29,93.09
43.16,107.96,37.58,53.33
73.13,145.43,78.31,90.18
54.13,123.56,48.42,65.16
91.13,20.85,73.35,68.18
87.62,109.86,29.76,63.14
62.03,84.97,76.45,73.83
75.32,12.30,97.77,73.94
90.67,45.18,23.49,47.98
59.66,139.05,27.51,59.46
45.06,139.65,29.89,56.39
80.29,121.84,54.45,75.68
37.61,147.45,43.26,62.40
51.08,122.92,84.55,82.18
89.26,11.43,57.90,58.01
77.95,50.30,58.76,62.83
52.30,14.29,77.36,57.23
37.18,23.18,48.96,40.27
48.48,40.64,48.26,46.80
42.73,80.50,80.55,69.19
34.09,128.65,82.40,77.16
79.47,130.68,21.15,60.55
40.17,96.27,31.50,47.05
56.33,139.94,37.05,63.41
50.87,80.01,48.13,55.33
98.57,134.47,43.32,78.12
51.29,73.57,73.48,66.84
26.40,48.81,86.25,60.81
27.19,138.30,35.37,53.50
67.26,64.31,65.04,65.56
67.95,80.48,49.43,61.20
53.50,56.04,60.46,57.49
54.55,102.80,69.66,71.75
24.31,149.30,91.49,82.90
61.32,13.57,35.38,38.80
60.38,135.98,26.96,58.79
31.96,10.55,70.18,46.79
28.31,60.99,51.53,46.46
29.89,33.60,33.03,32.20
28.08,116.03,29.37,46.32
68.78,17.09,64.71,56.41
35.72,87.49,44.04,50.23
40.11,51.29,99.79,72.19
33.89,28.71,52.47,42.14
96.63,118.05,36.98,71.09
88.37,40.44,70.31,69.75
38.44,41.31,39.54,39.56
46.21,48.51,59.53,53.33
36.79,92.15,58.61,58.77
59.35,102.35,56.28,66.41
21.57,12.46,83.69,50.81
73.71,43.86,37.33,49.55
61.85,70.34,92.34,78.79
91.89,56.48,83.31,80.52
33.15,133.78,46.65,60.03
84.33,120.28,34.45,66.58
83.36,97.62,42.36,65.71
30.17,57.33,46.61,43.82
51.88,108.09,64.55,69.46
33.61,128.11,23.71,47.56
40.38,93.28,93.15,77.34
41.06,119.82,27.89,50.23
64.50,114.87,42.34,63.49
52.91,90.04,28.74,48.25
95.82,53.71,40.53,59.75
30.11,114.41,87.01,75.42
97.90,38.95,69.21,71.77
38.45,119.13,38.19,54.46
81.83,122.64,89.74,93.95
47.12,125.10,84.06,81.19
31.45,76.21,80.29,64.82
88.63,36.95,87.81,77.88
44.71,23.96,69.57,52.99
72.71,114.07,60.11,74.68
65.32,134.08,49.91,71.37
57.74,101.12,37.90,56.50
59.67,30.18,64.59,56.23
78.58,140.89,91.16,97.33
27.02,148.47,67.52,71.56
73.45,70.67,93.57,82.95
91.66,93.28,48.55,70.43
24.62,118.81,75.61,68.95
31.25,113.09,71.89,67.94
77.33,145.49,73.63,89.11
54.98,26.08,71.60,57.51
52.28,91.30,37.73,52.81
30.96,106.87,31.49,46.41
60.54,134.61,98.29,94.23
30.12,132.38,23.62,47.32
58.13,146.92,57.42,75.53
81.09,81.69,54.01,67.67
40.66,126.31,48.80,61.86
58.46,69.82,82.56,72.78
99.36,69.12,79.63,83.45
74.93,45.47,92.42,77.78
87.31,124.55,51.64,76.92
53.19,148.01,65.13,78.12
81.43,45.89,91.38,79.30
23.24,17.86,99.51,60.30
29.83,124.18,97.54,82.56
36.25,96.83,77.43,68.96
52.16,144.36,31.46,60.25
87.66,45.31,21.85,46.28
47.70,19.94,86.02,61.31
72.37,78.94,87.28,81.14
76.75,21.97,79.71,67.27
66.89,46.65,42.39,50.59
48.58,27.64,71.19,55.70
66.16,41.38,45.30,50.77
47.38,24.86,56.05,47.21
26.71,143.55,50.59,62.02
99.42,49.00,93.09,86.17
30.17,72.15,38.73,42.85
25.79,135.81,66.21,68.00
90.28,104.83,48.88,72.49
44.15,96.53,73.05,69.08
72.02,108.78,65.17,75.95
46.32,126.04,93.92,86.06
51.32,132.87,28.13,56.03
40.97,99.97,37.65,51.11
47.44,134.60,81.31,81.81
52.86,84.96,49.50,57.60
77.63,48.82,33.26,49.68
60.92,133.21,60.27,75.05
95.49,85.81,72.17,81.89
23.35,136.86,23.59,46.17
60.25,15.62,43.33,42.86
66.74,65.65,84.75,75.53
93.62,142.69,61.62,87.43
23.93,44.95,22.83,27.58
65.88,141.82,42.56,69.41
88.29,143.55,71.13,90.76
39.35,133.50,35.95,56.48
90.10,88.91,86.19,87.91
21.52,100.57,74.13,63.63
78.60,131.75,57.71,78.78
94.65,118.63,93.25,98.75
72.58,98.21,51.34,67.09
55.12,147.52,38.81,65.45
23.59,105.99,72.91,64.73
93.61,146.57,65.86,90.33
57.62,18.03,46.82,44.30
22.32,29.45,47.49,36.33
75.19,73.20,51.86,63.13
58.55,63.88,43.29,51.99
29.95,119.58,76.82,71.31
37.14,32.49,72.11,53.70
25.16,146.65,55.26,64.51
65.94,54.11,51.83,56.52
69.76,70.05,49.20,59.54
60.46,48.46,42.68,49.17
85.37,91.11,26.86,57.26
88.88,18.21,41.46,51.04
69.25,30.95,45.70,49.81
21.02,114.41,63.81,61.09
75.62,36.11,81.90,70.86
53.44,42.97,51.66,50.46
65.24,121.02,95.58,91.57
71.93,23.06,86.19,69.29
48.02,71.25,98.78,78.05
93.37,13.23,90.10,75.71
30.72,58.55,69.34,55.60
73.72,107.86,67.88,77.63
20.35,22.61,30.36,25.81
93.97,134.37,77.79,93.96
29.00,137.33,68.02,70.18
27.59,24.70,60.55,43.49
46.64,148.70,75.46,81.46
49.89,51.65,55.52,53.06
37.14,21.77,61.91,46.45
66.81,10.71,51.87,48.12
55.43,67.19,77.39,68.76
22.73,98.17,90.13,71.52
45.57,56.51,87.27,68.61
84.83,127.14,82.88,92.32
75.18,110.32,21.10,55.17
77.99,59.02,92.95,81.68
75.85,112.80,41.99,66.31
44.88,141.67,91.04,87.32
27.97,23.03,35.76,30.88
41.80,52.85,55.17,50.70
86.54,74.87,79.95,80.91
98.44,79.72,71.22,81.09
59.51,85.91,53.27,61.67
20.78,52.09,74.29,53.80
31.20,103.42,63.92,62.00
45.77,100.31,42.06,54.82
66.29,90.90,71.71,73.92
26.01,25.93,36.34,31.16
95.47,76.78,75.52,81.76
49.21,59.87,20.25,36.86
93.01,78.75,63.90,75.60
82.44,139.06,52.09,78.59
80.43,77.27,44.25,61.71
68.54,11.96,61.26,53.58
70.14,71.44,71.62,71.14
71.04,124.89,97.22,94.90
70.30,119.21,86.65,88.26
64.30,81.87,77.37,74.35
98.91,44.97,58.32,67.83
78.58,75.11,51.37,64.28
82.16,88.92,22.60,53.73
89.80,149.98,48.73,81.30
37.25,100.18,87.87,75.15
26.70,107.20,50.72,54.81
58.63,78.80,56.93,61.81
61.13,59.63,41.75,51.14
86.33,123.81,41.93,71.63
55.50,79.29,24.95,44.98
65.67,149.26,69.10,84.10
62.17,74.00,55.85,61.38
23.06,19.52,68.48,45.06
69.22,105.56,63.75,73.75
86.24,16.53,83.91,71.13
32.60,45.07,80.08,58.83
67.55,59.52,81.72,73.03
67.49,113.53,59.94,72.92
33.13,79.19,48.31,49.93
29.88,14.01,94.67,59.10
98.40,96.36,24.34,60.96
51.50,67.60,32.21,45.08
38.19,139.06,53.57,66.05
33.71,79.94,69.12,60.66
73.41,109.26,20.66,54.20
68.76,40.64,77.55,67.53
71.48,116.54,64.70,77.10
27.04,110.93,58.78,59.69
91.48,136.57,53.88,81.70
51.14,14.74,61.56,49.07
45.07,72.65,32.94,44.52
56.99,105.08,28.70,52.46
51.21,23.32,43.17,41.61
89.09,67.48,76.76,78.60
94.34,141.90,67.06,90.21
44.28,71.03,58.41,56.70
89.11,147.96,65.72,89.19
82.52,17.96,64.74,60.72
94.46,110.50,44.56,72.72
39.66,91.34,27.80,44.07
66.16,80.08,91.74,81.73
41.96,145.92,67.99,75.77
85.93,28.15,75.82,69.32
20.43,135.44,57.12,61.78
65.19,106.77,80.52,81.17
47.14,46.26,66.76,56.77
45.81,136.23,24.30,53.14
71.59,70.10,91.21,81.10
88.12,123.99,44.44,73.45
68.74,64.44,31.03,49.02
88.25,129.13,27.04,65.82
41.17,99.13,77.64,71.00
61.56,29.75,76.32,62.58
56.04,100.95,76.01,75.01
20.93,36.79,93.26,60.27
64.54,67.67,47.92,56.86
72.92,33.84,64.89,61.09
67.35,13.08,69.56,57.60
78.90,39.66,98.36,80.78
65.71,85.09,44.99,59.23
25.34,77.42,96.51,71.34
29.32,80.21,31.90,40.79
67.72,44.68,81.12,69.81
42.00,105.92,70.63,69.10
26.37,108.60,85.35,72.31
54.37,60.12,22.29,39.48
64.35,133.36,26.25,59.10
46.30,100.16,25.58,46.71
77.63,109.83,67.44,78.97
71.50,48.83,68.23,65.33
46.63,10.09,92.49,62.25
80.39,131.15,57.41,79.05
71.90,125.14,25.44,59.32
71.00,27.25,36.76,45.13
64.27,62.37,20.65,42.08
20.91,102.59,82.14,67.86
75.72,101.30,85.25,85.60
50.08,130.45,99.84,91.03
95.41,29.64,52.98,61.04
85.44,70.19,21.54,50.44
67.02,23.61,38.78,44.22
40.17,64.54,67.02,58.47
36.30,12.12,96.96,61.79
47.23,135.76,28.29,55.47
58.13,83.79,29.73,49.06
43.69,128.97,76.14,76.97
61.19,18.39,73.38,58.72
33.23,41.84,40.04,38.36
98.22,46.31,85.05,81.25
28.63,64.14,30.30,36.57
94.56,122.40,94.06,99.88
93.09,64.12,36.08,58.79
62.03,38.65,26.51,39.59
77.99,19.10,47.16,50.80
54.88,21.13,35.03,38.20
70.40,116.41,62.16,75.48
47.25,72.27,74.95,66.10
44.09,111.67,59.27,65.20
66.26,105.52,72.85,77.41
59.85,28.95,49.19,48.34
66.36,30.00,22.23,37.02
42.93,115.75,97.93,84.99
49.36,110.98,85.55,79.78
26.71,62.92,25.87,33.53
24.18,20.84,55.93,39.39
40.28,11.69,70.80,49.82
25.94,50.34,35.25,35.48
28.30,11.29,66.24,43.87
85.03,42.21,62.69,65.30
23.11,68.73,36.66,39.01
72.72,27.00,31.30,42.87
41.80,24.60,80.72,57.82
89.72,135.50,45.81,76.92
58.80,91.97,39.52,55.79
44.45,140.82,79.03,81.01
61.41,58.42,78.89,69.55
50.56,104.80,42.11,57.18
65.14,38.66,89.81,72.18
29.16,96.57,75.06,65.59
99.76,28.14,47.66,59.39
54.04,10.29,54.20,45.37
47.86,140.41,78.14,81.51
76.82,87.69,36.93,59.05
49.11,139.77,57.50,71.44
86.66,56.74,72.28,73.49
56.34,55.89,63.16,59.66
77.56,66.09,68.67,70.82
28.60,108.85,63.70,62.20
87.69,89.21,35.94,62.12
78.86,139.55,52.82,77.98
36.94,13.56,62.56,45.07
31.62,109.15,82.41,72.52
45.30,56.25,72.31,61.00
98.09,35.23,54.13,63.54
40.55,81.46,97.95,77.43
56.49,80.71,28.62,47.40
22.40,29.18,36.54,30.83
51.78,38.27,47.31,46.84
65.71,67.14,38.29,52.29
96.25,67.23,70.04,77.34
61.34,54.46,23.16,40.87
85.53,30.80,34.19,48.91
63.77,10.61,43.47,42.99
23.26,145.83,74.67,73.48
45.20,142.09,90.07,87.01
66.04,77.71,83.88,77.29
96.05,149.31,34.57,75.96
88.73,104.31,65.23,80.10
38.27,19.64,22.40,26.61
37.61,26.48,44.84,39.00
36.09,138.26,84.48,80.72
93.80,98.21,56.53,76.05
88.21,128.05,32.00,68.07
81.99,135.76,55.08,79.29
51.42,72.71,35.84,47.89
60.35,16.79,51.46,47.19
57.15,36.36,59.03,53.93
40.27,19.32,47.96,39.92
60.40,36.42,94.96,72.88
22.44,67.47,65.00,52.73
30.54,26.55,87.43,58.19
90.93,33.34,80.86,74.38
80.13,72.42,72.89,74.97
53.83,57.62,59.75,57.55
61.37,75.47,20.17,43.59
49.60,70.08,69.08,63.44
79.26,100.23,48.48,68.06
82.73,141.21,29.42,67.77
81.06,25.10,55.57,57.12
77.81,23.90,78.84,67.54
36.36,129.39,96.93,85.25
47.04,80.90,49.93,55.26
57.59,117.30,63.42,72.45
46.46,40.16,88.10,66.02
80.40,126.04,46.72,72.69
46.35,139.34,31.38,57.46
31.06,98.97,42.55,50.39
51.92,24.82,91.93,66.50
98.39,135.34,32.75,72.96
38.07,120.95,46.34,58.78
68.97,115.12,57.17,72.30
54.64,15.14,87.77,63.30
25.68,121.85,95.02,79.58
59.03,29.31,54.06,50.60
76.17,41.13,94.56,78.36
61.06,90.80,32.92,52.94
89.77,47.10,32.55,52.63
43.11,102.59,95.94,81.42
26.90,95.13,60.77,57.48
94.93,25.14,34.87,50.94
50.26,101.84,59.04,64.97
66.11,139.35,82.66,89.03
83.36,32.56,86.15,74.59
45.95,93.59,89.12,77.06
77.29,57.86,65.57,67.54
30.83,74.35,89.36,68.80
43.30,50.18,60.80,53.43
31.58,59.58,68.56,55.67
84.90,14.05,80.70,68.63
37.81,147.42,54.03,67.84
77.39,97.47,25.89,55.66
95.46,80.10,48.01,68.66
62.22,63.72,69.92,66.37
63.20,85.51,35.39,53.76
56.88,63.21,31.87,45.64
46.07,60.39,43.45,47.62
58.05,74.95,22.57,43.69
68.22,48.64,79.47,69.93
98.88,35.21,40.70,57.06
95.02,87.92,29.94,61.06
88.97,127.99,75.93,90.25
91.13,31.40,87.43,77.33
57.43,14.58,21.59,30.94
72.60,44.55,38.69,50.03
91.61,147.16,95.62,104.72
51.44,126.03,50.82,66.05
96.94,93.42,95.09,95.31
53.26,140.09,41.94,64.97
68.09,72.34,37.45,53.62
76.78,147.66,37.13,71.13
96.05,51.48,26.82,52.52
39.57,43.64,91.71,66.45
79.69,99.33,98.39,92.97
61.67,62.94,96.36,79.27
41.48,97.69,88.16,76.06
82.13,52.70,87.75,79.05
64.18,96.51,72.89,75.00
72.88,48.60,86.10,74.63
45.83,17.14,36.67,35.51
58.50,137.70,51.03,70.60
69.39,133.65,71.27,83.18
52.39,145.91,89.98,89.89
35.87,110.31,72.84,69.24
96.93,105.58,87.12,93.75
60.92,88.26,57.92,64.89
78.71,27.63,77.38,67.83
52.88,36.49,98.40,72.36
48.41,50.53,32.28,40.77
52.57,134.62,94.15,89.77
52.74,34.22,61.79,53.56
63.53,139.20,71.46,82.63
63.48,83.19,90.23,80.80
59.77,110.18,52.77,66.35
30.78,25.43,53.50,41.07
59.69,47.66,62.17,58.52
33.53,144.19,21.53,49.66
30.09,47.26,59.73,48.34
94.61,51.51,43.29,60.33
68.40,37.66,94.24,75.17
72.76,28.07,27.02,40.95
52.14,42.66,56.75,52.55
92.72,99.93,95.80,95.70
71.03,73.75,92.08,82.10
81.53,87.53,76.11,80.02
49.48,27.13,67.15,53.84
96.80,122.30,42.46,74.73
85.64,119.77,49.36,74.33
88.32,13.02,27.21,42.70
33.78,63.69,82.89,64.32
41.68,19.63,45.91,39.38
42.85,120.89,73.42,73.74
41.67,113.22,48.61,59.45
88.43,136.28,57.15,82.36
22.55,43.10,64.40,47.59
26.09,73.88,84.15,64.68
41.91,35.83,36.89,38.18
35.99,61.97,51.90,49.14
38.55,83.11,30.41,43.39
83.84,17.47,26.06,41.68
65.05,110.08,68.37,75.72
20.46,86.06,35.13,40.92
54.35,126.05,24.78,53.91
52.63,48.05,91.77,71.28
29.12,136.46,62.75,67.40
74.09,149.82,30.77,67.58
76.17,138.70,24.27,62.73
77.67,118.90,29.59,61.88
78.28,123.73,57.71,77.09
20.00,90.32,73.48,60.80
96.31,36.62,71.30,71.87
85.14,104.79,31.55,62.27
92.32,109.79,70.68,84.99
21.25,147.95,52.39,62.16
94.71,85.78,57.18,74.16
84.78,47.99,84.11,77.09
86.98,105.71,46.60,70.54
27.46,147.11,31.76,53.54
79.10,34.81,89.88,75.63
96.79,55.64,36.97,58.65
74.28,85.86,43.52,61.22
65.64,33.83,76.53,64.72
95.65,13.11,74.68,68.66
55.43,57.18,84.03,70.08
67.94,131.15,34.71,63.97
58.11,16.09,48.18,44.74
94.63,70.05,30.07,57.43
26.09,116.71,63.28,62.81
60.09,143.45,43.41,68.42
74.96,147.97,75.11,89.64
83.35,69.08,20.03,48.84
66.64,143.05,24.77,60.99
92.71,14.96,54.60,58.10
95.36,114.43,96.65,99.82
25.15,99.98,91.27,73.18
52.19,44.93,99.52,74.40
21.88,81.02,53.35,49.44
46.35,28.14,23.73,31.40
62.95,132.02,44.48,67.53
92.86,60.11,74.06,76.91
87.72,97.65,30.81,61.25
30.20,32.23,44.00,37.51
27.44,38.86,24.49,28.25
67.14,148.87,58.00,78.92
62.57,115.43,36.71,60.21
41.31,144.68,27.30,54.98
91.96,51.42,52.90,64.32
94.19,33.04,48.10,58.92
52.21,80.43,63.00,63.25
91.22,79.25,79.92,83.18
50.72,34.49,29.01,36.62
78.95,112.65,83.29,87.86
58.08,60.65,22.10,40.60
29.81,36.09,55.45,43.89
94.23,56.48,66.99,73.06
56.33,88.91,96.56,82.96
78.76,111.71,65.91,78.92
49.37,77.46,32.70,46.65
21.51,83.58,61.40,53.87
28.04,29.45,51.66,40.13
59.70,138.06,58.35,74.70
75.20,140.02,35.77,68.45
46.78,105.68,60.07,65.20
75.64,12.47,32.00,41.19
75.89,85.19,79.52,79.56
76.31,98.09,67.51,76.27
59.40,149.25,26.28,60.81
93.19,149.45,91.17,103.43
59.14,130.07,69.31,78.41
56.02,18.94,45.29,43.24
35.95,143.46,23.65,51.30
44.61,95.77,70.58,67.83
23.39,122.12,49.88,56.38
70.68,67.01,92.61,80.91
39.88,54.75,22.79,34.31
44.33,74.85,23.13,39.83
81.67,30.56,95.94,78.58
46.18,59.99,97.19,74.45
39.38,130.07,22.22,48.94
33.52,15.31,77.28,51.76
81.99,31.12,37.72,49.68
30.38,27.52,76.11,52.67
56.30,66.43,89.50,74.93
60.55,149.58,28.07,62.12
74.99,34.27,39.10,48.90
70.66,30.37,21.93,38.24
84.86,138.11,23.51,64.84
23.58,133.49,22.37,44.96
43.72,14.51,84.05,58.04
42.41,115.24,43.86,57.70
31.68,101.77,59.46,59.59
43.13,117.48,83.03,77.95
44.78,79.23,59.60,59.08
61.75,148.79,54.34,75.45
73.10,16.14,20.93,35.62
50.49,42.81,65.44,56.43
77.56,65.52,29.98,51.36
46.89,72.97,81.17,69.25
43.22,138.99,40.62,61.07
63.30,88.40,73.93,73.64
21.90,16.32,71.70,45.68
26.38,67.10,69.33,56.00
53.44,68.31,41.36,50.37
95.43,145.17,41.37,78.35
77.72,93.89,89.04,86.61
27.05,98.99,21.02,38.42
87.71,109.86,34.52,65.55
78.58,117.81,68.81,81.54
68.88,98.91,85.36,83.13
85.62,43.21,48.67,58.66
52.33,132.37,72.28,78.31
37.72,112.50,64.57,66.10
60.96,113.86,25.16,53.64
63.91,149.52,69.74,83.95
63.07,122.35,85.11,85.95
65.21,126.08,99.40,94.48
95.90,143.20,22.37,68.59
92.18,31.16,72.80,70.29
90.06,79.68,53.16,69.53
84.11,91.28,20.78,53.88
95.47,56.10,69.15,74.44
27.88,127.52,29.79,48.76
41.21,116.74,50.29,60.86
59.60,110.92,40.91,60.52
87.72,149.60,48.89,80.68
60.41,46.31,59.42,57.09
79.84,112.96,48.74,70.91
31.12,87.20,64.22,58.89
40.19,53.82,39.09,42.37
78.54,32.48,70.83,65.47
33.18,135.42,88.30,81.19
48.11,93.36,37.93,52.07
41.19,125.49,60.63,67.77
47.99,86.35,71.90,67.62
76.67,40.80,65.17,63.75
49.43,57.26,49.25,50.91
64.42,63.42,71.38,67.70
27.99,146.21,22.26,48.77
84.40,10.79,49.59,52.27
49.59,147.99,62.61,75.78
71.88,147.26,21.65,61.84
78.03,149.46,60.61,83.61
36.77,76.72,72.34,62.55
90.77,144.93,80.74,96.59
69.30,65.38,29.07,48.40
54.30,13.68,99.25,68.65
34.59,41.41,68.49,52.90
95.38,142.34,49.06,81.61
80.41,11.93,39.93,46.47
36.64,86.44,65.83,61.20
47.02,20.58,90.54,63.49
84.77,50.10,61.65,66.28
75.65,22.33,72.92,63.62
81.26,130.33,48.62,74.75
55.30,92.75,51.05,60.66
77.32,136.29,42.89,71.90
50.92,106.37,76.45,74.78
36.90,145.94,48.74,64.63
70.61,81.38,35.26,55.09
98.08,99.42,49.55,74.08
44.85,90.68,88.31,75.75
56.88,77.80,79.06,72.15
73.92,128.43,46.77,71.25
63.32,100.23,92.54,85.31
87.47,122.18,25.99,63.67
80.94,120.09,23.98,60.29
24.66,36.75,30.20,29.85
99.87,101.02,29.32,64.83
80.19,37.95,27.03,45.16
89.11,91.66,72.91,81.52
72.10,104.84,68.07,76.63
88.50,149.61,71.81,92.38
28.99,14.28,75.07,49.09
47.82,22.77,80.55,59.17
90.11,20.78,36.57,49.47
36.13,65.77,69.78,58.88
26.26,125.02,66.40,66.08
83.05,128.17,95.49,98.29
86.84,113.18,38.59,67.98
33.01,135.56,24.70,49.37
88.35,55.20,72.28,73.69
74.94,22.34,79.21,66.55
61.61,18.14,42.66,43.44
86.42,129.30,65.67,84.62
53.54,112.26,24.76,50.89
35.52,107.81,96.80,80.62
42.79,57.55,28.79,38.74
60.41,63.19,25.41,43.47
62.51,144.14,23.53,59.35
84.45,18.93,54.18,56.21
