temperature,rainfall,humidity
38.22,143.91,68.80
66.71,118.76,75.65
49.72,120.19,93.45
55.91,97.32,82.85
62.97,127.48,37.57
36.28,116.28,86.07
32.46,93.83,29.77
90.43,144.56,69.78
54.70,36.82,90.62
52.97,142.07,28.09
22.85,66.20,87.98
59.84,83.98,83.89
64.33,27.18,60.30
64.71,85.62,44.71
76.56,95.57,52.44
34.20,149.68,97.49
40.18,146.53,36.14
84.86,145.30,66.37
95.77,58.77,26.66
30.87,148.78,37.43
59.81,73.77,81.07
37.13,129.26,44.21
24.81,40.28,98.86
46.04,80.82,60.07
31.50,145.24,61.32
76.79,142.58,22.91
62.70,105.72,96.52
31.51,121.69,33.94
20.74,34.70,63.07
84.65,111.03,51.65
34.10,96.53,53.25
68.50,22.82,71.46
46.95,25.84,72.97
66.84,25.18,32.34
45.25,111.41,59.97
26.96,29.84,83.24
37.84,75.48,55.46
35.04,59.98,33.26
54.24,87.07,45.06
72.66,108.91,36.99
41.10,105.86,30.07
20.97,82.17,50.21
61.51,75.01,63.27
68.46,65.69,25.82
97.03,130.67,68.31
67.16,56.32,99.44
57.69,46.31,97.13
65.87,114.06,86.33
94.23,60.37,41.31
86.27,128.58,21.79
45.84,55.90,86.68
38.98,108.27,24.46
41.01,16.32,36.45
60.35,63.98,63.56
79.52,58.05,34.27
60.26,124.34,86.70
25.42,145.39,82.17
77.89,74.52,80.46
84.48,125.48,85.29
43.16,107.96,37.58
73.13,145.43,78.31
54.13,123.56,48.42
91.13,20.85,73.35
87.62,109.86,29.76
62.03,84.97,76.45
75.32,12.30,97.77
90.67,45.18,23.49
59.66,139.05,27.51
45.06,139.65,29.89
80.29,121.84,54.45
37.61,147.45,43.26
51.08,122.92,84.55
89.26,11.43,57.90
77.95,50.30,58.76
52.30,14.29,77.36
37.18,23.18,48.96
48.48,40.64,48.26
42.73,80.50,80.55
34.09,128.65,82.40
79.47,130.68,21.15
40.17,96.27,31.50
56.33,139.94,37.05
50.87,80.01,48.13
98.57,134.47,43.32
51.29,73.57,73.48
26.40,48.81,86.25
27.19,138.30,35.37
67.26,64.31,65.04
67.95,80.48,49.43
53.50,56.04,60.46
54.55,102.80,69.66
24.31,149.30,91.49
61.32,13.57,35.38
60.38,135.98,26.96
31.96,10.55,70.18
28.31,60.99,51.53
29.89,33.60,33.03
28.08,116.03,29.37
68.78,17.09,64.71
35.72,87.49,44.04
40.11,51.29,99.79
33.89,28.71,52.47
96.63,118.05,36.98
88.37,40.44,70.31
38.44,41.31,39.54
46.21,48.51,59.53
36.79,92.15,58.61
59.35,102.35,56.28
21.57,12.46,83.69
73.71,43.86,37.33
61.85,70.34,92.34
91.89,56.48,83.31
33.15,133.78,46.65
84.33,120.28,34.45
83.36,97.62,42.36
30.17,57.33,46.61
51.88,108.09,64.55
33.61,128.11,23.71
40.38,93.28,93.15
41.06,119.82,27.89
64.50,114.87,42.34
52.91,90.04,28.74
95.82,53.71,40.53
30.11,114.41,87.01
97.90,38.95,69.21
38.45,119.13,38.19
81.83,122.64,89.74
47.12,125.10,84.06
31.45,76.21,80.29
88.63,36.95,87.81
44.71,23.96,69.57
72.71,114.07,60.11
65.32,134.08,49.91
57.74,101.12,37.90
59.67,30.18,64.59
78.58,140.89,91.16
27.02,148.47,67.52
73.45,70.67,93.57
91.66,93.28,48.55
24.62,118.81,75.61
31.25,113.09,71.89
77.33,145.49,73.63
54.98,26.08,71.60
52.28,91.30,37.73
30.96,106.87,31.49
60.54,134.61,98.29
30.12,132.38,23.62
58.13,146.92,57.42
81.09,81.69,54.01
40.66,126.31,48.80
58.46,69.82,82.56
99.36,69.12,79.63
74.93,45.47,92.42
87.31,124.55,51.64
53.19,148.01,65.13
81.43,45.89,91.38
23.24,17.86,99.51
29.83,124.18,97.54
36.25,96.83,77.43
52.16,144.36,31.46
87.66,45.31,21.85
47.70,19.94,86.02
72.37,78.94,87.28
76.75,21.97,79.71
66.89,46.65,42.39
48.58,27.64,71.19
66.16,41.38,45.30
47.38,24.86,56.05
26.71,143.55,50.59
99.42,49.00,93.09
30.17,72.15,38.73
25.79,135.81,66.21
90.28,104.83,48.88
44.15,96.53,73.05
72.02,108.78,65.17
46.32,126.04,93.92
51.32,132.87,28.13
40.97,99.97,37.65
47.44,134.60,81.31
52.86,84.96,49.50
77.63,48.82,33.26
60.92,133.21,60.27
95.49,85.81,72.17
23.35,136.86,23.59
60.25,15.62,43.33
66.74,65.65,84.75
93.62,142.69,61.62
23.93,44.95,22.83
65.88,141.82,42.56
88.29,143.55,71.13
39.35,133.50,35.95
90.10,88.91,86.19
21.52,100.57,74.13
78.60,131.75,57.71
94.65,118.63,93.25
72.58,98.21,51.34
55.12,147.52,38.81
23.59,105.99,72.91
93.61,146.57,65.86
57.62,18.03,46.82
22.32,29.45,47.49
75.19,73.20,51.86
58.55,63.88,43.29
29.95,119.58,76.82
37.14,32.49,72.11
25.16,146.65,55.26
65.94,54.11,51.83
69.76,70.05,49.20
60.46,48.46,42.68
85.37,91.11,26.86
88.88,18.21,41.46
69.25,30.95,45.70
21.02,114.41,63.81
75.62,36.11,81.90
53.44,42.97,51.66
65.24,121.02,95.58
71.93,23.06,86.19
48.02,71.25,98.78
93.37,13.23,90.10
30.72,58.55,69.34
73.72,107.86,67.88
20.35,22.61,30.36
93.97,134.37,77.79
29.00,137.33,68.02
27.59,24.70,60.55
46.64,148.70,75.46
49.89,51.65,55.52
37.14,21.77,61.91
66.81,10.71,51.87
55.43,67.19,77.39
22.73,98.17,90.13
45.57,56.51,87.27
84.83,127.14,82.88
75.18,110.32,21.10
77.99,59.02,92.95
75.85,112.80,41.99
44.88,141.67,91.04
27.97,23.03,35.76
41.80,52.85,55.17
86.54,74.87,79.95
98.44,79.72,71.22
59.51,85.91,53.27
20.78,52.09,74.29
31.20,103.42,63.92
45.77,100.31,42.06
66.29,90.90,71.71
26.01,25.93,36.34
95.47,76.78,75.52
49.21,59.87,20.25
93.01,78.75,63.90
82.44,139.06,52.09
80.43,77.27,44.25
68.54,11.96,61.26
70.14,71.44,71.62
71.04,124.89,97.22
70.30,119.21,86.65
64.30,81.87,77.37
98.91,44.97,58.32
78.58,75.11,51.37
82.16,88.92,22.60
89.80,149.98,48.73
37.25,100.18,87.87
26.70,107.20,50.72
58.63,78.80,56.93
61.13,59.63,41.75
86.33,123.81,41.93
55.50,79.29,24.95
65.67,149.26,69.10
62.17,74.00,55.85
23.06,19.52,68.48
69.22,105.56,63.75
86.24,16.53,83.91
32.60,45.07,80.08
67.55,59.52,81.72
67.49,113.53,59.94
33.13,79.19,48.31
29.88,14.01,94.67
98.40,96.36,24.34
51.50,67.60,32.21
38.19,139.06,53.57
33.71,79.94,69.12
73.41,109.26,20.66
68.76,40.64,77.55
71.48,116.54,64.70
27.04,110.93,58.78
91.48,136.57,53.88
51.14,14.74,61.56
45.07,72.65,32.94
56.99,105.08,28.70
51.21,23.32,43.17
89.09,67.48,76.76
94.34,141.90,67.06
44.28,71.03,58.41
89.11,147.96,65.72
82.52,17.96,64.74
94.46,110.50,44.56
39.66,91.34,27.80
66.16,80.08,91.74
41.96,145.92,67.99
85.93,28.15,75.82
20.43,135.44,57.12
65.19,106.77,80.52
47.14,46.26,66.76
45.81,136.23,24.30
71.59,70.10,91.21
88.12,123.99,44.44
68.74,64.44,31.03
88.25,129.13,27.04
41.17,99.13,77.64
61.56,29.75,76.32
56.04,100.95,76.01
20.93,36.79,93.26
64.54,67.67,47.92
72.92,33.84,64.89
67.35,13.08,69.56
78.90,39.66,98.36
65.71,85.09,44.99
25.34,77.42,96.51
29.32,80.21,31.90
67.72,44.68,81.12
42.00,105.92,70.63
26.37,108.60,85.35
54.37,60.12,22.29
64.35,133.36,26.25
46.30,100.16,25.58
77.63,109.83,67.44
71.50,48.83,68.23
46.63,10.09,92.49
80.39,131.15,57.41
71.90,125.14,25.44
71.00,27.25,36.76
64.27,62.37,20.65
20.91,102.59,82.14
75.72,101.30,85.25
50.08,130.45,99.84
95.41,29.64,52.98
85.44,70.19,21.54
67.02,23.61,38.78
40.17,64.54,67.02
36.30,12.12,96.96
47.23,135.76,28.29
58.13,83.79,29.73
43.69,128.97,76.14
61.19,18.39,73.38
33.23,41.84,40.04
98.22,46.31,85.05
28.63,64.14,30.30
94.56,122.40,94.06
93.09,64.12,36.08
62.03,38.65,26.51
77.99,19.10,47.16
54.88,21.13,35.03
70.40,116.41,62.16
47.25,72.27,74.95
44.09,111.67,59.27
66.26,105.52,72.85
59.85,28.95,49.19
66.36,30.00,22.23
42.93,115.75,97.93
49.36,110.98,85.55
26.71,62.92,25.87
24.18,20.84,55.93
40.28,11.69,70.80
25.94,50.34,35.25
28.30,11.29,66.24
85.03,42.21,62.69
23.11,68.73,36.66
72.72,27.00,31.30
41.80,24.60,80.72
89.72,135.50,45.81
58.80,91.97,39.52
44.45,140.82,79.03
61.41,58.42,78.89
50.56,104.80,42.11
65.14,38.66,89.81
29.16,96.57,75.06
99.76,28.14,47.66
54.04,10.29,54.20
47.86,140.41,78.14
76.82,87.69,36.93
49.11,139.77,57.50
86.66,56.74,72.28
56.34,55.89,63.16
77.56,66.09,68.67
28.60,108.85,63.70
87.69,89.21,35.94
78.86,139.55,52.82
36.94,13.56,62.56
31.62,109.15,82.41
45.30,56.25,72.31
98.09,35.23,54.13
40.55,81.46,97.95
56.49,80.71,28.62
22.40,29.18,36.54
51.78,38.27,47.31
65.71,67.14,38.29
96.25,67.23,70.04
61.34,54.46,23.16
85.53,30.80,34.19
63.77,10.61,43.47
23.26,145.83,74.67
45.20,142.09,90.07
66.04,77.71,83.88
96.05,149.31,34.57
88.73,104.31,65.23
38.27,19.64,22.40
37.61,26.48,44.84
36.09,138.26,84.48
93.80,98.21,56.53
88.21,128.05,32.00
81.99,135.76,55.08
51.42,72.71,35.84
60.35,16.79,51.46
57.15,36.36,59.03
40.27,19.32,47.96
60.40,36.42,94.96
22.44,67.47,65.00
30.54,26.55,87.43
90.93,33.34,80.86
80.13,72.42,72.89
53.83,57.62,59.75
61.37,75.47,20.17
49.60,70.08,69.08
79.26,100.23,48.48
82.73,141.21,29.42
81.06,25.10,55.57
77.81,23.90,78.84
36.36,129.39,96.93
47.04,80.90,49.93
57.59,117.30,63.42
46.46,40.16,88.10
80.40,126.04,46.72
46.35,139.34,31.38
31.06,98.97,42.55
51.92,24.82,91.93
98.39,135.34,32.75
38.07,120.95,46.34
68.97,115.12,57.17
54.64,15.14,87.77
25.68,121.85,95.02
59.03,29.31,54.06
76.17,41.13,94.56
61.06,90.80,32.92
89.77,47.10,32.55
43.11,102.59,95.94
26.90,95.13,60.77
94.93,25.14,34.87
50.26,101.84,59.04
66.11,139.35,82.66
83.36,32.56,86.15
45.95,93.59,89.12
77.29,57.86,65.57
30.83,74.35,89.36
43.30,50.18,60.80
31.58,59.58,68.56
84.90,14.05,80.70
37.81,147.42,54.03
77.39,97.47,25.89
95.46,80.10,48.01
62.22,63.72,69.92
63.20,85.51,35.39
56.88,63.21,31.87
46.07,60.39,43.45
58.05,74.95,22.57
68.22,48.64,79.47
98.88,35.21,40.70
95.02,87.92,29.94
88.97,127.99,75.93
91.13,31.40,87.43
57.43,14.58,21.59
72.60,44.55,38.69
91.61,147.16,95.62
51.44,126.03,50.82
96.94,93.42,95.09
53.26,140.09,41.94
68.09,72.34,37.45
76.78,147.66,37.13
96.05,51.48,26.82
39.57,43.64,91.71
79.69,99.33,98.39
61.67,62.94,96.36
41.48,97.69,88.16
82.13,52.70,87.75
64.18,96.51,72.89
72.88,48.60,86.10
45.83,17.14,36.67
58.50,137.70,51.03
69.39,133.65,71.27
52.39,145.91,89.98
35.87,110.31,72.84
96.93,105.58,87.12
60.92,88.26,57.92
78.71,27.63,77.38
52.88,36.49,98.40
48.41,50.53,32.28
52.57,134.62,94.15
52.74,34.22,61.79
63.53,139.20,71.46
63.48,83.19,90.23
59.77,110.18,52.77
30.78,25.43,53.50
59.69,47.66,62.17
33.53,144.19,21.53
30.09,47.26,59.73
94.61,51.51,43.29
68.40,37.66,94.24
72.76,28.07,27.02
52.14,42.66,56.75
92.72,99.93,95.80
71.03,73.75,92.08
81.53,87.53,76.11
49.48,27.13,67.15
96.80,122.30,42.46
85.64,119.77,49.36
88.32,13.02,27.21
33.78,63.69,82.89
41.68,19.63,45.91
42.85,120.89,73.42
41.67,113.22,48.61
88.43,136.28,57.15
22.55,43.10,64.40
26.09,73.88,84.15
41.91,35.83,36.89
35.99,61.97,51.90
38.55,83.11,30.41
83.84,17.47,26.06
65.05,110.08,68.37
20.46,86.06,35.13
54.35,126.05,24.78
52.63,48.05,91.77
29.12,136.46,62.75
74.09,149.82,30.77
76.17,138.70,24.27
77.67,118.90,29.59
78.28,123.73,57.71
20.00,90.32,73.48
96.31,36.62,71.30
85.14,104.79,31.55
92.32,109.79,70.68
21.25,147.95,52.39
94.71,85.78,57.18
84.78,47.99,84.11
86.98,105.71,46.60
27.46,147.11,31.76
79.10,34.81,89.88
96.79,55.64,36.97
74.28,85.86,43.52
65.64,33.83,76.53
95.65,13.11,74.68
55.43,57.18,84.03
67.94,131.15,34.71
58.11,16.09,48.18
94.63,70.05,30.07
26.09,116.71,63.28
60.09,143.45,43.41
74.96,147.97,75.11
83.35,69.08,20.03
66.64,143.05,24.77
92.71,14.96,54.60
95.36,114.43,96.65
25.15,99.98,91.27
52.19,44.93,99.52
21.88,81.02,53.35
46.35,28.14,23.73
62.95,132.02,44.48
92.86,60.11,74.06
87.72,97.65,30.81
30.20,32.23,44.00
27.44,38.86,24.49
67.14,148.87,58.00
62.57,115.43,36.71
41.31,144.68,27.30
91.96,51.42,52.90
94.19,33.04,48.10
52.21,80.43,63.00
91.22,79.25,79.92
50.72,34.49,29.01
78.95,112.65,83.29
58.08,60.65,22.10
29.81,36.09,55.45
94.23,56.48,66.99
56.33,88.91,96.56
78.76,111.71,65.91
49.37,77.46,32.70
21.51,83.58,61.40
28.04,29.45,51.66
59.70,138.06,58.35
75.20,140.02,35.77
46.78,105.68,60.07
75.64,12.47,32.00
75.89,85.19,79.52
76.31,98.09,67.51
59.40,149.25,26.28
93.19,149.45,91.17
59.14,130.07,69.31
56.02,18.94,45.29
35.95,143.46,23.65
44.61,95.77,70.58
23.39,122.12,49.88
70.68,67.01,92.61
39.88,54.75,22.79
44.33,74.85,23.13
81.67,30.56,95.94
46.18,59.99,97.19
39.38,130.07,22.22
33.52,15.31,77.28
81.99,31.12,37.72
30.38,27.52,76.11
56.30,66.43,89.50
60.55,149.58,28.07
74.99,34.27,39.10
70.66,30.37,21.93
84.86,138.11,23.51
23.58,133.49,22.37
43.72,14.51,84.05
42.41,115.24,43.86
31.68,101.77,59.46
43.13,117.48,83.03
44.78,79.23,59.60
61.75,148.79,54.34
73.10,16.14,20.93
50.49,42.81,65.44
77.56,65.52,29.98
46.89,72.97,81.17
43.22,138.99,40.62
63.30,88.40,73.93
21.90,16.32,71.70
26.38,67.10,69.33
53.44,68.31,41.36
95.43,145.17,41.37
77.72,93.89,89.04
27.05,98.99,21.02
87.71,109.86,34.52
78.58,117.81,68.81
68.88,98.91,85.36
85.62,43.21,48.67
52.33,132.37,72.28
37.72,112.50,64.57
60.96,113.86,25.16
63.91,149.52,69.74
63.07,122.35,85.11
65.21,126.08,99.40
95.90,143.20,22.37
92.18,31.16,72.80
90.06,79.68,53.16
84.11,91.28,20.78
95.47,56.10,69.15
27.88,127.52,29.79
41.21,116.74,50.29
59.60,110.92,40.91
87.72,149.60,48.89
60.41,46.31,59.42
79.84,112.96,48.74
31.12,87.20,64.22
40.19,53.82,39.09
78.54,32.48,70.83
33.18,135.42,88.30
48.11,93.36,37.93
41.19,125.49,60.63
47.99,86.35,71.90
76.67,40.80,65.17
49.43,57.26,49.25
64.42,63.42,71.38
27.99,146.21,22.26
84.40,10.79,49.59
49.59,147.99,62.61
71.88,147.26,21.65
78.03,149.46,60.61
36.77,76.72,72.34
90.77,144.93,80.74
69.30,65.38,29.07
54.30,13.68,99.25
34.59,41.41,68.49
95.38,142.34,49.06
80.41,11.93,39.93
36.64,86.44,65.83
47.02,20.58,90.54
84.77,50.10,61.65
75.65,22.33,72.92
81.26,130.33,48.62
55.30,92.75,51.05
77.32,136.29,42.89
50.92,106.37,76.45
36.90,145.94,48.74
70.61,81.38,35.26
98.08,99.42,49.55
44.85,90.68,88.31
56.88,77.80,79.06
73.92,128.43,46.77
63.32,100.23,92.54
87.47,122.18,25.99
80.94,120.09,23.98
24.66,36.75,30.20
99.87,101.02,29.32
80.19,37.95,27.03
89.11,91.66,72.91
72.10,104.84,68.07
88.50,149.61,71.81
28.99,14.28,75.07
47.82,22.77,80.55
90.11,20.78,36.57
36.13,65.77,69.78
26.26,125.02,66.40
83.05,128.17,95.49
86.84,113.18,38.59
33.01,135.56,24.70
88.35,55.20,72.28
74.94,22.34,79.21
61.61,18.14,42.66
86.42,129.30,65.67
53.54,112.26,24.76
35.52,107.81,96.80
42.79,57.55,28.79
60.41,63.19,25.41
62.51,144.14,23.53
84.45,18.93,54.18
83.31,118.32,27.77
66.51,53.35,79.57
82.46,15.47,91.91
35.34,113.96,40.82
24.01,56.33,70.30
89.89,111.10,23.39
26.04,109.07,50.93
39.74,84.87,43.44
75.63,118.83,38.29
52.76,91.35,71.58
90.11,50.13,30.42
43.84,112.78,88.86
20.95,92.48,73.19
44.05,11.78,76.86
66.25,136.23,94.83
50.08,86.39,95.39
62.79,131.61,64.13
90.13,133.58,59.63
93.00,72.30,46.83
41.28,81.07,77.25
56.97,68.21,63.06
63.93,72.92,94.63
95.93,135.32,39.09
99.89,120.34,44.82
38.83,27.71,45.29
78.16,95.44,84.48
50.24,149.43,27.92
20.65,93.38,56.45
20.74,120.02,54.21
56.85,117.67,25.85
59.07,59.04,52.86
21.81,62.06,61.07
74.95,111.37,25.21
43.52,80.00,60.79
64.79,89.88,96.74
44.07,109.81,98.31
33.37,118.86,62.53
52.57,48.01,61.21
38.58,30.55,42.84
62.78,50.85,99.77
35.91,81.06,41.94
60.67,57.90,56.23
32.59,89.57,20.23
73.68,17.49,47.94
80.32,81.37,25.72
28.83,61.52,79.51
57.42,84.85,64.88
25.67,69.15,65.77
67.85,49.79,42.92
41.15,136.58,85.19
62.21,35.87,20.26
61.40,105.39,46.69
93.95,139.45,72.76
63.93,85.41,92.63
66.64,132.70,38.77
52.13,27.48,63.29
95.93,79.13,63.04
82.17,73.98,89.93
42.83,11.14,24.04
87.54,72.06,53.96
54.59,61.66,34.60
86.29,103.77,21.72
85.83,141.37,31.76
35.11,22.01,98.12
76.09,55.85,37.19
43.25,72.17,94.80
43.80,73.73,36.42
43.71,118.47,94.50
78.05,72.08,72.37
38.39,13.80,29.06
20.07,109.41,66.55
77.22,133.88,45.48
33.69,81.95,50.65
28.36,91.36,55.21
39.00,32.81,53.82
50.39,40.89,73.13
58.07,42.92,81.47
23.57,70.30,46.33
97.65,139.94,93.95
77.29,83.05,95.08
45.86,36.89,23.26
45.50,47.25,21.19
55.88,63.76,54.01
70.10,97.26,67.25
31.71,71.60,42.23
35.11,64.94,40.75
88.75,89.06,74.27
40.50,43.86,68.14
50.42,21.05,33.37
89.70,13.42,90.76
73.05,45.18,74.40
47.34,22.82,49.01
74.70,57.09,74.69
21.57,118.21,29.01
78.85,110.28,57.46
58.96,95.53,33.52
85.05,129.35,23.31
96.37,49.49,47.07
94.06,133.91,32.06
92.74,65.89,70.68
60.97,66.13,73.93
48.81,66.75,31.90
57.20,23.73,21.97
75.19,146.57,83.42
90.72,29.39,20.16
36.56,57.72,47.51
93.46,54.70,59.57
85.21,20.46,85.49
98.31,31.32,87.08
90.42,16.28,78.00
42.39,50.94,39.78
28.48,131.33,77.61
28.98,57.52,39.72
43.30,27.32,37.17
69.13,100.40,63.77
84.35,149.52,74.31
91.94,42.53,24.24
69.90,49.14,24.80
20.45,146.06,82.73
34.91,35.03,88.76
27.98,81.57,68.36
49.07,43.55,54.31
60.11,140.53,87.63
23.47,147.41,78.31
47.88,124.06,66.37
34.33,54.07,45.58
71.77,66.49,35.84
57.14,43.92,53.49
59.63,134.71,42.95
54.22,138.04,47.14
96.48,68.64,61.25
37.18,101.91,33.53
61.33,33.18,84.49
78.88,70.89,31.64
64.55,98.41,58.48
94.32,63.96,79.68
50.24,60.06,58.80
57.09,10.14,48.88
27.08,122.60,57.99
68.72,134.51,87.89
43.06,145.72,99.23
32.82,110.70,70.49
63.56,86.83,83.48
62.58,47.70,21.16
26.07,149.90,90.43
75.86,92.57,96.32
69.90,105.36,66.01
35.12,105.54,80.30
57.55,128.34,61.02
77.63,11.35,42.90
62.35,40.83,88.18
51.64,103.17,67.75
45.79,135.32,66.35
68.83,105.95,72.73
95.13,67.89,88.48
73.74,60.62,78.55
25.98,113.31,36.89
56.85,113.77,57.35
91.27,94.99,98.42
27.56,50.81,64.36
99.11,139.52,95.06
95.93,87.26,85.07
26.26,120.67,73.28
94.67,40.00,47.95
49.05,58.17,44.35
87.58,132.44,71.47
53.47,17.01,54.60
55.27,81.72,83.90
70.74,77.44,80.84
81.96,115.17,44.97
22.70,49.47,76.22
67.45,40.67,59.56
34.94,139.66,45.86
47.68,90.04,53.04
47.84,24.66,91.63
57.52,37.03,48.76
46.73,149.84,42.99
28.59,37.39,48.14
31.65,95.47,37.17
22.68,68.82,63.57
57.62,133.98,31.79
96.36,115.72,85.40
29.25,93.57,38.05
95.70,11.50,67.84
78.67,133.17,30.00
71.00,72.25,98.28
71.62,140.42,56.37
86.14,79.38,85.77
28.55,107.19,81.49
60.38,19.70,77.10
75.77,114.32,86.19
66.95,57.32,28.04
86.62,59.19,74.28
25.78,26.61,41.27
75.26,30.56,82.87
62.72,36.01,96.55
50.33,55.95,92.12
47.22,134.88,29.20
69.67,61.56,49.56
91.28,111.41,49.15
59.69,21.58,29.78
85.98,92.75,27.85
52.17,77.46,50.79
28.19,146.91,99.37
24.92,128.47,65.52
24.11,73.68,69.74
50.41,118.52,57.68
46.98,37.03,72.99
77.43,88.73,96.53
79.43,20.45,67.10
24.07,58.73,25.20
37.69,41.62,59.43
41.94,110.65,99.42
63.81,78.61,50.99
31.56,115.15,67.51
30.72,82.14,28.53
95.50,22.11,31.29
84.34,112.95,89.97
34.45,126.65,44.03
52.53,136.49,44.44
48.45,90.08,50.98
83.28,115.50,97.32
60.82,115.29,26.75
30.23,31.80,85.50
79.12,32.99,47.32
51.75,19.92,87.96
41.03,54.79,99.34
50.04,76.29,47.89
59.82,149.71,30.35
47.45,70.34,31.55
39.35,111.67,80.70
51.88,107.08,31.59
21.53,38.63,40.83
81.80,18.19,36.35
33.68,86.44,48.45
23.51,108.04,25.95
72.30,149.76,88.54
81.91,60.21,88.81
85.11,135.49,53.03
59.48,63.47,68.97
36.43,106.52,71.36
78.98,93.76,79.94
75.98,17.42,61.66
39.70,20.97,60.83
92.27,12.91,70.50
28.35,61.92,76.24
98.62,114.41,47.74
88.82,34.19,46.43
75.03,94.82,41.58
95.10,50.44,63.91
77.78,121.58,48.81
35.24,121.78,63.23
55.37,118.56,52.48
25.72,83.48,86.94
51.17,49.84,25.85
79.33,123.32,65.78
50.92,36.05,66.05
46.42,50.57,50.70
67.63,35.75,53.68
89.78,104.39,84.01
23.81,106.07,42.45
50.84,101.35,89.71
32.66,68.18,91.71
75.63,24.02,72.05
28.46,137.56,81.83
73.18,81.08,69.04
42.89,66.98,62.02
35.91,92.44,97.33
94.91,36.99,42.61
21.48,28.56,32.33
55.02,66.77,43.00
21.73,41.81,69.17
58.69,44.20,34.81
60.08,134.95,92.71
45.73,84.31,52.88
30.57,77.69,88.00
50.11,106.53,39.94
73.78,143.22,45.05
82.59,25.71,24.74
62.46,126.69,40.62
67.19,91.76,59.23
36.05,30.46,95.69
42.99,51.60,51.11
32.95,77.53,71.18
39.94,106.76,54.22
37.99,43.96,23.74
61.56,84.88,60.28
65.02,105.85,25.27
95.60,72.82,90.70
35.65,130.82,80.24
71.33,131.72,50.29
85.38,75.90,71.22
64.82,146.21,28.96
40.40,20.58,76.20
41.00,10.47,85.82
23.14,63.29,85.74
44.44,94.15,42.74
79.57,98.09,41.10
23.80,76.70,61.71
37.54,27.48,97.42
76.50,33.87,93.64
82.61,129.30,48.77
56.43,131.51,82.39
75.85,104.35,93.71
51.04,102.99,40.87
32.79,93.68,86.42
51.85,38.41,41.43
66.40,69.96,47.46
95.84,107.43,35.91
25.50,85.22,60.57
60.59,12.60,87.46
46.31,143.50,62.24
60.66,128.27,29.88
21.92,46.48,40.14
45.04,96.30,65.03
85.59,139.25,66.65
64.32,23.44,66.15
56.05,80.42,26.16
42.84,73.87,80.30
43.84,67.43,92.75
50.65,126.98,60.84
86.85,63.29,77.51
97.38,18.91,93.12
55.09,19.22,71.41
51.47,15.98,73.95
87.72,67.28,77.71
54.15,110.58,40.84
64.16,38.52,66.61
38.48,100.51,87.37
79.48,106.19,43.69
62.56,45.73,91.77
84.72,94.08,69.63
82.46,105.88,53.85
37.20,75.33,69.85
77.25,57.14,52.15
84.00,96.68,87.04
47.69,146.90,58.59
33.81,69.76,92.10
20.21,64.84,60.78
56.07,75.00,72.83
48.19,20.67,99.82
64.39,87.44,31.76
35.04,56.02,78.94
88.77,27.00,31.11
40.62,75.28,87.11
38.11,10.47,67.72
58.46,66.25,95.05
59.91,24.80,89.28
37.21,13.40,25.99
41.75,125.43,30.98
33.58,138.27,68.09
77.48,39.07,61.47
81.61,85.50,33.49
56.99,48.91,30.35
77.13,79.10,65.12
78.87,71.13,23.91
31.06,47.67,89.90
97.29,108.06,84.57
85.68,27.71,82.83
36.36,17.43,21.28
34.89,117.47,23.81
30.05,103.23,63.99
31.07,79.79,99.55
79.85,75.49,47.39
57.57,79.64,47.55
82.63,71.18,30.74
79.70,65.00,73.95
68.37,79.96,71.73
74.91,83.99,28.11
21.47,106.87,57.39
44.94,109.57,73.37
71.03,62.87,59.48
20.75,67.90,73.95
22.64,62.32,85.30
88.15,85.12,74.87
74.72,73.47,69.29
41.23,134.54,88.29
75.04,107.49,92.05
83.40,135.81,51.11
44.54,109.28,33.86
22.88,145.94,85.43
94.62,99.00,37.10
47.61,144.90,94.32
28.52,32.14,21.83
59.35,17.35,93.70
81.48,91.08,67.13
37.73,147.69,81.98
41.56,68.46,51.88
39.42,39.69,99.34
99.33,83.02,38.20
35.79,100.83,41.15
66.04,54.13,24.11
94.02,110.07,95.24
31.75,146.52,56.48
97.67,135.57,73.99
95.80,50.82,75.00
90.77,55.74,89.96
37.16,62.02,73.19
70.72,65.24,64.96
80.87,24.04,76.83
98.88,116.67,80.08
34.43,61.15,34.87
81.28,133.17,28.77
47.10,139.77,25.99
34.05,13.42,49.92
53.71,148.39,59.84
83.51,109.40,69.25
57.19,82.85,96.64
63.00,64.53,46.46
99.61,82.59,80.87
51.93,55.45,62.51
69.23,97.18,37.61
49.22,23.02,69.22
51.42,96.96,97.37
75.65,48.55,29.94
95.03,12.47,60.58
63.39,87.38,24.13
81.47,90.98,45.70
27.14,69.72,69.65
36.89,20.12,87.28
60.17,135.07,78.43
21.60,95.60,57.03
40.23,26.20,92.74
61.39,81.53,44.22
21.20,79.62,80.32
41.16,18.46,57.92
61.12,94.96,91.89
65.85,123.17,83.79
94.06,114.86,92.12
71.63,38.42,37.14
53.18,130.72,73.45
94.43,57.96,79.08
82.79,142.51,79.39
36.00,20.04,60.32
30.47,78.07,20.90
74.06,93.60,40.91
64.79,44.67,45.86
83.17,117.99,88.16
79.10,97.77,87.27
70.02,12.54,28.37
98.91,95.17,95.99
62.69,78.81,34.60
29.05,37.44,53.15
86.26,149.40,37.21
40.15,135.60,88.83
82.18,50.95,79.95
96.57,85.75,48.28
75.74,54.31,74.55
67.68,118.57,34.75
